STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,2,2,30,2,4,C,06,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 5m 이상 7m미만,232.343909793,2344.44775621,37.6497484,126.5108897,인천광역시
1,2,2,31,2,5,C,14,J12231,NQA-25C,2020,,활엽수림,상수리나무,중경목,5영급,밀,임분고 13m 이상 15m미만,201.36697077,1989.31101682,37.6497163,126.5102958,인천광역시
1,2,2,31,2,5,C,04,J12231,NQA-25C,2025,,활엽수림,상수리나무,중경목,5영급,밀,임분고 3m 이상 5m미만,628.810844939,8975.70662296,37.6494617,126.5160305,인천광역시
1,2,3,77,2,5,C,08,J12377,NMM-25C,2023,,혼효림,침활혼효림,중경목,5영급,밀,임분고 7m 이상 9m미만,109.629859679,282.100818648,37.6499681,126.5189299,인천광역시
1,2,1,15,2,5,C,18,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 17m 이상 19m미만,742.65588271,14865.5511614,37.6494206,126.5042377,인천광역시
1,2,2,31,2,5,C,06,J12231,NQA-25C,2025,,활엽수림,상수리나무,중경목,5영급,밀,임분고 5m 이상 7m미만,515.045803729,5308.51562613,37.6493875,126.5029608,인천광역시
1,2,2,31,2,5,C,04,J12231,NQA-25C,2024,,활엽수림,상수리나무,중경목,5영급,밀,임분고 3m 이상 5m미만,797.038465003,16258.5051037,37.6494059,126.4980315,인천광역시
1,2,2,31,2,5,C,06,J12231,NQA-25C,2024,,활엽수림,상수리나무,중경목,5영급,밀,임분고 5m 이상 7m미만,29.8924451306,31.2078304911,37.6499875,126.4969152,인천광역시
1,2,3,77,2,5,C,16,J12377,NMM-25C,2025,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,228.157169689,1338.90190552,37.6498697,126.5035822,인천광역시
2,0,0,82,,,,,J20085,RF,2025,,무립목지/비산림,제지,,,,,165.673918254,1866.37863465,37.6496311,126.5031584,인천광역시
2,0,0,82,,,,,J20085,RF,2025,,무립목지/비산림,제지,,,,,204.008239982,798.900708584,37.6499077,126.497183,인천광역시
1,2,2,31,2,5,C,04,J12231,NQA-25C,,,활엽수림,상수리나무,중경목,5영급,밀,임분고 3m 이상 5m미만,237.826421402,1562.43157215,37.6497819,126.4905126,인천광역시
1,2,3,77,2,5,C,10,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 9m 이상 11m미만,319.401725065,2718.72777006,37.6497396,126.4873768,인천광역시
1,2,2,31,3,6,C,14,J12231,NQA-36C,2025,,활엽수림,상수리나무,대경목,6영급,밀,임분고 13m 이상 15m미만,444.001294907,3797.40088948,37.6496358,126.4428425,인천광역시
1,1,1,11,0,1,A,00,J11111,APD-01A,2023,,침엽수림,소나무,치수,1영급,소,임분고 1m 미만,404.060966735,9366.29188995,37.4949214,126.4641082,인천광역시
1,1,1,11,0,1,A,00,J11111,APD-01A,2023,,침엽수림,소나무,치수,1영급,소,임분고 1m 미만,1059.08080282,44855.0523397,37.484034,126.4966372,인천광역시
1,1,1,11,1,3,C,12,J11111,APD-13C,2023,,침엽수림,소나무,소경목,3영급,밀,임분고 11m 이상 13m미만,560.828916346,9255.29396386,37.4467165,126.4843778,인천광역시
1,1,1,14,1,3,C,12,J11114,APR-13C,2023,,침엽수림,리기다소나무,소경목,3영급,밀,임분고 11m 이상 13m미만,326.783973929,6455.99522621,37.4455067,126.4821132,인천광역시
1,1,1,14,1,3,C,12,J11114,APR-13C,2023,,침엽수림,리기다소나무,소경목,3영급,밀,임분고 11m 이상 13m미만,314.51790662,5155.2980816,37.4472493,126.4844631,인천광역시
1,1,1,14,2,4,C,16,J11114,APR-24C,2019,,침엽수림,리기다소나무,중경목,4영급,밀,임분고 15m 이상 17m미만,242.399215986,3172.51049934,37.484639,126.4971374,인천광역시
1,1,1,14,2,4,C,18,J11114,APR-24C,2021,,침엽수림,리기다소나무,중경목,4영급,밀,임분고 17m 이상 19m미만,660.331074305,8793.3795848,37.4858847,126.4949292,인천광역시
1,1,1,14,2,4,C,14,J11114,APR-24C,2023,,침엽수림,리기다소나무,중경목,4영급,밀,임분고 13m 이상 15m미만,301.354176019,4566.0566232,37.496875,126.4935097,인천광역시
1,1,1,14,2,4,C,12,J11114,APR-24C,2023,,침엽수림,리기다소나무,중경목,4영급,밀,임분고 11m 이상 13m미만,115.450715074,692.103310267,37.5046988,126.4911123,인천광역시
1,1,1,14,2,5,C,14,J11114,APR-25C,2023,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,325.571201988,6114.45378887,37.4930809,126.5017225,인천광역시
1,1,1,14,2,5,C,14,J11114,APR-25C,2023,해송일부혼생,침엽수림,리기다소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,1193.2912139,50051.606508,37.5024533,126.4927563,인천광역시
1,1,1,14,3,6,C,14,J11114,APR-36C,2023,,침엽수림,리기다소나무,대경목,6영급,밀,임분고 13m 이상 15m미만,563.439786554,5201.6484892,37.5124833,126.4667992,인천광역시
1,1,1,14,3,6,C,14,J11114,APR-36C,2023,,침엽수림,리기다소나무,대경목,6영급,밀,임분고 13m 이상 15m미만,704.473291735,10181.4583096,37.5133534,126.4651758,인천광역시
1,1,1,15,0,1,A,00,J11115,APT-01A,2021,,침엽수림,곰솔,치수,1영급,소,임분고 1m 미만,164.728820564,1233.58292172,37.5267969,126.4256197,인천광역시
1,1,1,15,0,1,A,00,J11115,APT-01A,2025,"2017사유림_조림(해송,1-1-2)",침엽수림,곰솔,치수,1영급,소,임분고 1m 미만,874.777236071,28898.2461331,37.4448683,126.4271854,인천광역시
1,1,1,15,0,1,A,00,J11115,APT-01A,2025,"2017사유림_조림(해송,1-1-2)",침엽수림,곰솔,치수,1영급,소,임분고 1m 미만,794.492751666,19897.60336,37.4484719,126.4234354,인천광역시
1,1,1,15,0,1,A,00,J11115,APT-01A,2025,"2017사유림_조림(해송,1-1-2)",침엽수림,곰솔,치수,1영급,소,임분고 1m 미만,1004.40509292,22546.876918,37.4487758,126.4219696,인천광역시
1,1,1,15,1,2,C,08,J11115,APT-12C,2023,,침엽수림,곰솔,소경목,2영급,밀,임분고 7m 이상 9m미만,494.21049912,6186.1048259,37.4336296,126.4279929,인천광역시
1,1,1,15,1,2,C,08,J11115,APT-12C,2023,,침엽수림,곰솔,소경목,2영급,밀,임분고 7m 이상 9m미만,451.642662533,11735.7765213,37.491148,126.4756907,인천광역시
1,1,1,15,1,2,C,08,J11115,APT-12C,2025,,침엽수림,곰솔,소경목,2영급,밀,임분고 7m 이상 9m미만,534.605765828,10581.5579027,37.4380507,126.4288268,인천광역시
1,1,1,15,1,2,C,08,J11115,APT-12C,2025,,침엽수림,곰솔,소경목,2영급,밀,임분고 7m 이상 9m미만,983.912619571,15379.2021221,37.4390859,126.4277711,인천광역시
1,1,1,15,1,2,C,08,J11115,APT-12C,2023,,침엽수림,곰솔,소경목,2영급,밀,임분고 7m 이상 9m미만,564.765952348,6884.25002333,37.439081,126.4295224,인천광역시
1,1,1,15,1,3,C,10,J11115,APT-13C,2023,,침엽수림,곰솔,소경목,3영급,밀,임분고 9m 이상 11m미만,233.753805063,1619.29044499,37.4937097,126.4650357,인천광역시
1,1,1,15,1,3,C,08,J11115,APT-13C,2021,,침엽수림,곰솔,소경목,3영급,밀,임분고 7m 이상 9m미만,778.190694741,9664.3925822,37.5027782,126.4862608,인천광역시
1,1,1,15,2,4,C,12,J11115,APT-24C,2023,,침엽수림,곰솔,중경목,4영급,밀,임분고 11m 이상 13m미만,172.341582426,1601.68601537,37.5044455,126.4892266,인천광역시
1,1,2,39,1,2,C,10,J11239,ACA-12C,2023,,활엽수림,밤나무,소경목,2영급,밀,임분고 9m 이상 11m미만,438.803536627,2702.87855454,37.4384172,126.4286952,인천광역시
1,1,2,39,2,4,C,14,J11239,ACA-24C,2025,,활엽수림,밤나무,중경목,4영급,밀,임분고 13m 이상 15m미만,259.277364584,4076.42327126,37.4572747,126.3767012,인천광역시
1,1,2,49,1,3,C,14,J11249,ARP-13C,2019,,활엽수림,아까시나무,소경목,3영급,밀,임분고 13m 이상 15m미만,353.716828094,5039.86496514,37.4919289,126.4759473,인천광역시
1,1,2,49,2,4,C,14,J11249,ARP-24C,2019,,활엽수림,아까시나무,중경목,4영급,밀,임분고 13m 이상 15m미만,432.411060938,6422.63721743,37.4770446,126.4958933,인천광역시
1,1,2,49,2,5,C,20,J11249,ARP-25C,2023,,활엽수림,아까시나무,중경목,5영급,밀,임분고 19m 이상 21m미만,184.667005439,2097.85479826,37.4937615,126.503436,인천광역시
1,1,2,49,2,5,C,14,J11249,ARP-25C,2021,,활엽수림,아까시나무,중경목,5영급,밀,임분고 13m 이상 15m미만,466.755953059,3691.91796129,37.5256126,126.4322715,인천광역시
1,1,3,77,1,3,B,10,J11377,AMM-13B,2021,,혼효림,침활혼효림,소경목,3영급,중,임분고 9m 이상 11m미만,277.14696624,4283.01252008,37.5003575,126.480157,인천광역시
1,1,3,77,1,3,B,10,J11377,AMM-13B,2025,,혼효림,침활혼효림,소경목,3영급,중,임분고 9m 이상 11m미만,2458.00936492,46018.6628657,37.5031998,126.4867671,인천광역시
1,2,1,11,2,4,B,14,J12111,NPD-24B,2021,,침엽수림,소나무,중경목,4영급,중,임분고 13m 이상 15m미만,260.685340498,2462.57346982,37.4850638,126.4656526,인천광역시
1,2,1,11,2,5,C,16,J12111,NPD-25C,2017,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,634.388406967,10573.0577909,37.5172689,126.4256445,인천광역시
1,2,1,15,1,3,B,10,J12115,NPT-13B,2019,,침엽수림,곰솔,소경목,3영급,중,임분고 9m 이상 11m미만,319.360928063,4248.19824418,37.4518999,126.4757133,인천광역시
1,2,1,15,1,3,B,10,J12115,NPT-13B,2025,,침엽수림,곰솔,소경목,3영급,중,임분고 9m 이상 11m미만,177.459376776,1375.92792362,37.4564777,126.3976195,인천광역시
1,2,1,15,1,3,B,10,J12115,NPT-13B,2025,,침엽수림,곰솔,소경목,3영급,중,임분고 9m 이상 11m미만,131.620366125,804.344770515,37.4571081,126.3979703,인천광역시
1,2,1,15,1,3,B,10,J12115,NPT-13B,2021,,침엽수림,곰솔,소경목,3영급,중,임분고 9m 이상 11m미만,1042.59064078,12350.187193,37.489947,126.4610834,인천광역시
1,2,1,15,1,3,C,10,J12115,NPT-13C,2025,,침엽수림,곰솔,소경목,3영급,밀,임분고 9m 이상 11m미만,274.824070618,2533.44102276,37.4358227,126.428169,인천광역시
1,2,1,15,1,3,C,10,J12115,NPT-13C,2019,,침엽수림,곰솔,소경목,3영급,밀,임분고 9m 이상 11m미만,194.270889736,1158.10937165,37.4533709,126.4775251,인천광역시
1,2,1,15,1,4,B,10,J12115,NPT-14B,2025,,침엽수림,곰솔,소경목,4영급,중,임분고 9m 이상 11m미만,471.022165071,7226.56270517,37.4362946,126.4327487,인천광역시
1,2,1,15,1,4,B,10,J12115,NPT-14B,2025,,침엽수림,곰솔,소경목,4영급,중,임분고 9m 이상 11m미만,871.533724178,12520.6049669,37.4563236,126.3823099,인천광역시
1,2,1,15,1,4,C,12,J12115,NPT-14C,2023,,침엽수림,곰솔,소경목,4영급,밀,임분고 11m 이상 13m미만,1317.20923148,35717.496114,37.4524023,126.4864524,인천광역시
1,2,1,15,1,4,C,12,J12115,NPT-14C,2025,,침엽수림,곰솔,소경목,4영급,밀,임분고 11m 이상 13m미만,1774.37993155,42176.0727933,37.4565365,126.3803748,인천광역시
1,2,1,15,1,4,C,12,J12115,NPT-14C,2025,,침엽수림,곰솔,소경목,4영급,밀,임분고 11m 이상 13m미만,1415.36625139,50829.0710611,37.4636558,126.3942111,인천광역시
1,2,1,15,2,4,B,12,J12115,NPT-24B,2019,,침엽수림,곰솔,중경목,4영급,중,임분고 11m 이상 13m미만,343.563816944,4308.70662184,37.4393956,126.4287345,인천광역시
1,2,1,15,2,4,B,12,J12115,NPT-24B,2019,,침엽수림,곰솔,중경목,4영급,중,임분고 11m 이상 13m미만,234.425530875,2665.80210249,37.4457984,126.4815024,인천광역시
1,2,1,15,2,4,B,12,J12115,NPT-24B,2025,,침엽수림,곰솔,중경목,4영급,중,임분고 11m 이상 13m미만,250.662737909,2860.37392543,37.4488664,126.4056636,인천광역시
1,2,1,15,2,4,B,12,J12115,NPT-24B,2025,,침엽수림,곰솔,중경목,4영급,중,임분고 11m 이상 13m미만,1157.18362842,22034.4646894,37.4484806,126.4256694,인천광역시
1,2,1,15,2,4,B,12,J12115,NPT-24B,2025,,침엽수림,곰솔,중경목,4영급,중,임분고 11m 이상 13m미만,294.563464339,2289.09662988,37.5155226,126.4371399,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,423.649587585,8578.60599947,37.4363305,126.4215134,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2019,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,325.9941268,2567.04717287,37.4378944,126.4204331,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,509.671646496,8039.10947434,37.4400457,126.4277293,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2019,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,769.436381314,15010.086449,37.4409563,126.4199689,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,1346.71939033,49834.4759032,37.4425849,126.4287226,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,966.579391724,19621.2230228,37.4448325,126.4287955,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2020,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,233.106003442,3265.12261732,37.4459756,126.4800996,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2020,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,155.024655634,1127.57546321,37.4460986,126.479265,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,348.277656931,5452.03156351,37.4463043,126.4276155,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,391.148420212,6998.60792777,37.4470953,126.4187219,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,472.501809673,8424.67630421,37.4471606,126.4259383,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,395.461157327,3684.59564116,37.448287,126.4194007,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2019,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,171.273256772,1628.5719796,37.4488413,126.4024613,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,758.65578663,7474.57636901,37.4485213,126.4012639,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,387.668597259,3755.65663533,37.4491069,126.3901443,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,563.773156448,13507.5177054,37.4494632,126.4238139,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,378.738509251,7724.65514656,37.4496389,126.4141386,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,1648.66428734,45511.0497619,37.4496516,126.4212767,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,1109.21345194,25071.4181123,37.4501639,126.3911887,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,584.543225329,9270.28447394,37.4515354,126.4070126,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,644.642985922,9983.97648692,37.4517231,126.3854938,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,139.69932611,973.472633398,37.4526942,126.3889109,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,399.037805611,3086.0051565,37.4528538,126.3882954,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,620.498799216,9802.87522141,37.4552346,126.3779741,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,1278.39607859,42638.4350966,37.4582181,126.4012043,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,1471.93873405,70633.7436694,37.4612492,126.4007117,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,4153.63143817,162706.513379,37.4614064,126.3748279,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,319.292701438,7001.82729405,37.4803035,126.4923389,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,1595.50079595,59181.7015796,37.4806734,126.490269,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2019,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,462.499462983,6031.40418266,37.4820357,126.4924039,인천광역시
1,2,1,15,2,4,C,16,J12115,NPT-24C,2020,,침엽수림,곰솔,중경목,4영급,밀,임분고 15m 이상 17m미만,525.155536438,16132.4529552,37.4849604,126.4936995,인천광역시
1,2,1,15,2,4,C,18,J12115,NPT-24C,2019,,침엽수림,곰솔,중경목,4영급,밀,임분고 17m 이상 19m미만,709.707471101,22708.0458612,37.4874863,126.4947277,인천광역시
1,2,1,15,2,4,C,16,J12115,NPT-24C,2019,,침엽수림,곰솔,중경목,4영급,밀,임분고 15m 이상 17m미만,501.903615218,13929.6706032,37.4901424,126.5014245,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,934.22532309,18486.1189724,37.4911258,126.4747654,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,395.168563972,5471.98986473,37.518989,126.4329971,인천광역시
1,2,1,15,2,4,C,14,J12115,NPT-24C,2025,,침엽수림,곰솔,중경목,4영급,밀,임분고 13m 이상 15m미만,260.651649498,2381.23539071,37.525685,126.4203369,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,793.090291237,14494.1079259,37.4353492,126.4276993,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,1139.01802402,31799.3859768,37.4355782,126.431323,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2019,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,263.39099405,4529.8046958,37.4367022,126.4264498,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2023,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,333.999602393,4212.18099152,37.4385386,126.4215863,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,2220.80019875,72893.8621344,37.4380847,126.4244666,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2021,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,749.119214163,12092.5770408,37.4400062,126.420825,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,97.6482134549,580.535221161,37.450087,126.4102294,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,299.367185067,4151.04351357,37.4503138,126.3900523,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,1501.95698923,54224.6284871,37.450269,126.3871922,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,707.293980046,18246.0580889,37.461024,126.3728685,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,833.848595368,16551.2887804,37.4622185,126.4110584,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,257.374273816,3922.00061456,37.4628966,126.4022353,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2023,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,865.762365496,23929.5262557,37.4798697,126.4873172,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2019,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,523.693856777,13078.2080333,37.4960046,126.4939754,인천광역시
1,2,1,15,2,5,C,16,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 15m 이상 17m미만,329.834256435,6750.68274567,37.5001111,126.4956557,인천광역시
1,2,1,15,2,5,C,16,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 15m 이상 17m미만,2640.46104869,66894.4139954,37.4989058,126.4930737,인천광역시
1,2,1,15,2,5,C,16,J12115,NPT-25C,,,침엽수림,곰솔,중경목,5영급,밀,임분고 15m 이상 17m미만,604.894426248,11766.5220807,37.5020202,126.4966953,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,540.975455349,11525.0253875,37.5128734,126.4692735,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,473.749316431,11827.8020078,37.5190064,126.4198544,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,294.8432872,2317.47871275,37.5221031,126.4316801,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2020,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,180.032714841,1438.96474547,37.5223156,126.4252973,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2018,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,130.835277262,444.478277063,37.5231082,126.4274436,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2020,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,584.574791983,16059.0034999,37.5228436,126.4260319,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2017,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,474.745735473,5959.24548882,37.5236324,126.4271311,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,108.332407511,775.206950783,37.524139,126.4253636,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,197.891157787,2641.14283261,37.5243889,126.4260641,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2021,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,230.80099396,3296.0835972,37.5257679,126.4252183,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2023,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,612.044339811,10181.0115409,37.4383588,126.4309856,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,402.275105298,3043.79881478,37.4407965,126.4300167,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,328.799783493,6618.65035891,37.4413688,126.4277685,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,811.429347185,12472.3641867,37.4489781,126.393011,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2025,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,6157.89639469,359563.696691,37.4545764,126.4028577,인천광역시
1,2,1,15,2,5,C,14,J12115,NPT-25C,2023,,침엽수림,곰솔,중경목,5영급,밀,임분고 13m 이상 15m미만,1496.97979923,45210.1823118,37.4929853,126.5029054,인천광역시
1,2,1,15,3,4,C,14,J12115,NPT-34C,2023,,침엽수림,곰솔,대경목,4영급,밀,임분고 13m 이상 15m미만,1523.03354091,14181.91049,37.501531,126.4825882,인천광역시
1,2,1,15,3,5,C,16,J12115,NPT-35C,2025,,침엽수림,곰솔,대경목,5영급,밀,임분고 15m 이상 17m미만,176.606384439,2031.30394232,37.4341676,126.4224229,인천광역시
1,2,1,15,3,5,C,16,J12115,NPT-35C,2025,,침엽수림,곰솔,대경목,5영급,밀,임분고 15m 이상 17m미만,59.1652318281,198.377930071,37.5205677,126.4328233,인천광역시
1,2,1,15,3,5,C,16,J12115,NPT-35C,2025,,침엽수림,곰솔,대경목,5영급,밀,임분고 15m 이상 17m미만,1544.64635372,49855.6962003,37.4504997,126.4126208,인천광역시
1,2,1,15,3,5,C,16,J12115,NPT-35C,2023,,침엽수림,곰솔,대경목,5영급,밀,임분고 15m 이상 17m미만,299.883031205,4139.76356926,37.4544557,126.3898835,인천광역시
1,2,1,15,3,5,C,16,J12115,NPT-35C,2025,,침엽수림,곰솔,대경목,5영급,밀,임분고 15m 이상 17m미만,1479.46190584,50207.5698066,37.4542075,126.4148466,인천광역시
