STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,2,2,30,2,5,C,16,J12230,NEB-25C,2023,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,642.21849339,17642.7671595,37.566343,126.9054613,서울특별시
1,2,2,30,3,5,C,22,J12230,NEB-35C,2023,,활엽수림,기타활엽수,대경목,5영급,밀,임분고 21m 이상 23m미만,847.660988985,19379.7927192,37.5448758,126.879196,서울특별시
1,2,2,31,2,4,C,10,J12231,NQA-24C,2017,,활엽수림,상수리나무,중경목,4영급,밀,임분고 9m 이상 11m미만,817.986446213,12428.9351032,37.5428749,126.8793784,서울특별시
1,2,2,31,2,4,C,14,J12231,NQA-24C,2020,,활엽수림,상수리나무,중경목,4영급,밀,임분고 13m 이상 15m미만,683.610260596,12057.3473846,37.5578056,126.8683556,서울특별시
1,2,2,31,2,4,C,18,J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 17m 이상 19m미만,2195.57853608,72661.9212153,37.5889092,126.890051,서울특별시
1,2,2,31,2,4,C,18,J12231,NQA-24C,2025,,활엽수림,상수리나무,중경목,4영급,밀,임분고 17m 이상 19m미만,991.378699463,19933.4643518,37.6156708,126.9039087,서울특별시
1,2,2,31,2,4,C,16,J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 15m 이상 17m미만,233.092782297,1374.6309833,37.616584,126.9050895,서울특별시
1,2,2,31,2,5,C,18,J12231,NQA-25C,2025,,활엽수림,상수리나무,중경목,5영급,밀,임분고 17m 이상 19m미만,252.651923097,3155.63633615,37.5584014,126.8669552,서울특별시
1,2,2,31,2,5,C,16,J12231,NQA-25C,2020,,활엽수림,상수리나무,중경목,5영급,밀,임분고 15m 이상 17m미만,815.713097416,18189.0829212,37.6036744,126.9040099,서울특별시
1,2,2,31,3,5,C,18,J12231,NQA-35C,2023,,활엽수림,상수리나무,대경목,5영급,밀,임분고 17m 이상 19m미만,500.955128356,14635.2920183,37.6108082,126.904929,서울특별시
1,2,2,31,3,5,C,16,J12231,NQA-35C,2023,,활엽수림,상수리나무,대경목,5영급,밀,임분고 15m 이상 17m미만,1480.93071662,47334.0955898,37.6127233,126.9031037,서울특별시
1,2,2,34,1,5,C,12,J12234,NQQ-15C,2019,,활엽수림,기타참나무류,소경목,5영급,밀,임분고 11m 이상 13m미만,246.771242526,2810.25204454,37.5873296,126.8986698,서울특별시
1,2,2,34,2,4,C,24,J12234,NQQ-24C,2017,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 23m 이상 25m미만,663.385281737,16102.9250484,37.5424196,126.8750183,서울특별시
1,2,2,34,2,4,C,14,J12234,NQQ-24C,2019,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,598.435934635,7855.31937366,37.5721332,126.8979534,서울특별시
1,2,2,34,2,4,C,14,J12234,NQQ-24C,2020,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 13m 이상 15m미만,1506.53615445,51500.8712111,37.6090114,126.9012318,서울특별시
1,2,2,34,2,4,C,18,J12234,NQQ-24C,2017,,활엽수림,기타참나무류,중경목,4영급,밀,임분고 17m 이상 19m미만,563.643898341,10794.8937444,37.5419225,126.8771895,서울특별시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,357.051951236,5010.92535714,37.5483721,126.8577945,서울특별시
