STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,1,1,14,2,5,B,08,J11114,APR-25B,,,침엽수림,리기다소나무,중경목,5영급,중,임분고 7m 이상 9m미만,436.038411097,6412.73338958,36.4070893,127.5422778,대전광역시
1,1,1,14,2,5,C,14,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,810.781539323,17983.9312807,36.3962069,127.5436204,대전광역시
1,1,1,14,2,5,C,12,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,299.340307587,5296.38619876,36.3987385,127.5368977,대전광역시
1,1,1,14,2,5,C,10,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 9m 이상 11m미만,366.328466016,5050.77221599,36.3989727,127.5399681,대전광역시
1,1,1,14,2,5,C,18,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 17m 이상 19m미만,1822.38529311,41731.2849236,36.40054,127.5446253,대전광역시
1,1,1,14,2,5,C,10,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 9m 이상 11m미만,2544.47568034,85559.8784752,36.4003051,127.5384402,대전광역시
1,1,1,14,2,5,C,16,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,776.05481311,11206.4181547,36.4020721,127.5455949,대전광역시
1,1,1,14,2,5,C,12,J11114,APR-25C,2016,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,432.777759035,11082.0352017,36.4037272,127.5387055,대전광역시
1,1,1,14,2,5,C,16,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,818.835853328,13105.451641,36.4036049,127.5463778,대전광역시
1,1,1,14,2,5,C,10,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 9m 이상 11m미만,1149.70465947,42966.049307,36.4044795,127.5395729,대전광역시
1,1,1,14,2,5,C,10,J11114,APR-25C,,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 9m 이상 11m미만,1343.23753843,39120.1987777,36.4059092,127.5406539,대전광역시
1,1,1,14,2,5,C,12,J11114,APR-25C,2025,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,2821.32579658,125595.840183,36.4082179,127.5407315,대전광역시
1,1,1,14,2,5,C,16,J11114,APR-25C,2024,,침엽수림,리기다소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,459.359964393,7948.37153867,36.4051075,127.5487142,대전광역시
1,1,1,14,2,5,C,12,J11114,APR-25C,2024,2017영상판독,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,3901.49170361,109087.270121,36.3965129,127.5392261,대전광역시
1,1,2,45,2,4,C,14,J11245,APO-24C,2015,,활엽수림,포플러,중경목,4영급,밀,임분고 13m 이상 15m미만,223.937930885,1822.51401654,36.4069572,127.5367793,대전광역시
1,1,2,49,2,4,C,18,J11249,ARP-24C,2015,,활엽수림,아까시나무,중경목,4영급,밀,임분고 17m 이상 19m미만,304.808675912,5589.60312855,36.3967802,127.5457072,대전광역시
1,2,1,11,1,5,B,06,J12111,NPD-15B,,,침엽수림,소나무,소경목,5영급,중,임분고 5m 이상 7m미만,1207.62343325,44283.2812056,36.3985706,127.5410133,대전광역시
1,2,1,11,2,5,B,04,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 3m 이상 5m미만,566.056180942,10108.9710751,36.4015365,127.5375845,대전광역시
1,2,1,11,2,5,B,08,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 7m 이상 9m미만,706.109752491,15254.2068389,36.4015485,127.5420079,대전광역시
1,2,1,11,2,5,B,08,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 7m 이상 9m미만,505.52666636,8690.81346287,36.4028554,127.5422131,대전광역시
1,2,1,11,2,5,B,08,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 7m 이상 9m미만,694.633844924,9937.12746131,36.4037464,127.5427735,대전광역시
1,2,1,11,2,5,B,08,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 7m 이상 9m미만,345.626940567,4369.59837409,36.4044543,127.5429748,대전광역시
1,2,1,11,2,5,B,10,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 9m 이상 11m미만,563.030924537,9026.97082033,36.4051744,127.5436465,대전광역시
1,2,1,11,2,5,C,14,J12111,NPD-25C,,,침엽수림,소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,307.686876666,3376.01767367,36.3978602,127.5451027,대전광역시
1,2,1,11,2,5,C,14,J12111,NPD-25C,2025,,침엽수림,소나무,중경목,5영급,밀,임분고 13m 이상 15m미만,528.890666725,14629.6112668,36.3993949,127.5510774,대전광역시
1,2,1,11,2,5,C,08,J12111,NPD-25C,2016,,침엽수림,소나무,중경목,5영급,밀,임분고 7m 이상 9m미만,501.193859962,7816.66232018,36.4065858,127.5389961,대전광역시
